id,name,test_horse_flag,level,clazz,affiliation,lank,ground,distance,father,mother,sex,strategy,big_flag,growth,growth_type,color,h_color,h_mask,s_roll,power,turbo,dexterous,corner,rack,character,nature,popularity,caution_horse,speed,stamina,race_entry_type
1199,トウカイタロー,FALSE,1,0 ,1 ,6 ,1 ,3 ,コインドシルバー,トウカイマリー,1 ,2 ,0 ,97 ,0 ,3 ,1879057760 ,-1 ,-1 ,35 ,79 ,45 ,2 ,48 ,74 ,67 ,59 ,FALSE,125 ,120 ,0 
1200,トウカイテイオー,FALSE,10,1 ,1 ,8 ,1 ,4 ,シンボリルドルフ,トウカイナチュラル,1 ,2 ,0 ,52 ,2 ,3 ,1879057760 ,-1 ,-1 ,52 ,70 ,99 ,3 ,99 ,60 ,98 ,95 ,TRUE,186 ,142 ,0 
1201,トウカイトリック,FALSE,2,0 ,1 ,7 ,1 ,5 ,エルコンドルパサー,ズーナクア,1 ,2 ,0 ,113 ,0 ,3 ,1879057760 ,-1 ,-1 ,37 ,59 ,63 ,3 ,59 ,34 ,77 ,61 ,FALSE,123 ,152 ,0 
1202,トウカイパルサー,FALSE,1,5 ,2 ,6 ,3 ,3 ,トウカイテイオー,イングリッシュホーマー,1 ,3 ,0 ,106 ,0 ,3 ,1879057760 ,-1 ,-1 ,60 ,55 ,52 ,3 ,68 ,26 ,93 ,69 ,FALSE,128 ,127 ,0 
1203,トウカイポイント,FALSE,8,4 ,3 ,8 ,3 ,2 ,トウカイテイオー,マッチポイント,0 ,3 ,0 ,89 ,0 ,5 ,1879057760 ,-1 ,-1 ,56 ,74 ,93 ,3 ,78 ,65 ,76 ,72 ,FALSE,178 ,85 ,0 
1204,トウカイミステリー,FALSE,1,0 ,1 ,6 ,1 ,1 ,キングカメハメハ,タイキミステリー,2 ,2 ,0 ,98 ,0 ,5 ,1879057760 ,-1 ,-1 ,34 ,96 ,19 ,2 ,70 ,28 ,56 ,57 ,FALSE,150 ,74 ,0 
1205,トウカイローマン,FALSE,3,0 ,1 ,8 ,1 ,4 ,ブレイヴェストローマン,トウカイミドリ,2 ,2 ,0 ,53 ,0 ,4 ,1879057760 ,0 ,-1 ,32 ,56 ,45 ,3 ,43 ,56 ,56 ,53 ,FALSE,132 ,140 ,0 
1206,トウカイワイルド,FALSE,2,0 ,1 ,7 ,1 ,4 ,サンデーサイレンス,ボブズディレンマ,1 ,2 ,0 ,117 ,0 ,4 ,1879057760 ,-1 ,-1 ,33 ,70 ,48 ,3 ,69 ,45 ,69 ,68 ,FALSE,112 ,141 ,0 
1207,ドウカンジョー,FALSE,1,0 ,1 ,6 ,1 ,3 ,トウショウボーイ,ミキノジョー,2 ,2 ,0 ,88 ,0 ,3 ,1885430016 ,-1 ,-1 ,30 ,73 ,57 ,0 ,68 ,72 ,56 ,62 ,FALSE,132 ,130 ,0 
1208,トゥザヴィクトリー,FALSE,8,0 ,1 ,8 ,1 ,3 ,サンデーサイレンス,フェアリードール,2 ,2 ,0 ,94 ,0 ,3 ,1890598187 ,-1 ,3 ,88 ,47 ,88 ,3 ,98 ,72 ,66 ,76 ,FALSE,142 ,143 ,0 
1209,トゥザグローリー,FALSE,2,0 ,1 ,7 ,1 ,3 ,キングカメハメハ,トゥザヴィクトリー,1 ,2 ,0 ,90 ,0 ,3 ,1883308545 ,-1 ,-1 ,37 ,72 ,41 ,1 ,77 ,44 ,61 ,77 ,FALSE,131 ,122 ,0 
1210,トウショウアロー,FALSE,1,5 ,2 ,6 ,3 ,3 ,トウショウボーイ,ジュウジアロー,2 ,3 ,0 ,113 ,0 ,5 ,1885430020 ,-1 ,-1 ,52 ,75 ,54 ,1 ,49 ,68 ,66 ,51 ,FALSE,123 ,136 ,0 
1211,トウショウアンドレ,FALSE,1,5 ,2 ,6 ,3 ,3 ,フジキセキ,プリティトウショウ,1 ,2 ,0 ,110 ,0 ,4 ,1879063642 ,-1 ,-1 ,57 ,71 ,53 ,3 ,27 ,40 ,47 ,66 ,FALSE,122 ,128 ,0 
1212,トウショウオリオン,FALSE,2,0 ,1 ,6 ,1 ,1 ,トウショウボーイ,コーニストウショウ,1 ,3 ,0 ,115 ,0 ,3 ,1881189459 ,-1 ,-1 ,18 ,89 ,27 ,1 ,20 ,59 ,56 ,69 ,FALSE,153 ,72 ,0 
1213,トウショウナイト,FALSE,2,0 ,1 ,7 ,1 ,4 ,ティンバーカントリー,ミッドナイトオアシス,1 ,3 ,0 ,115 ,0 ,5 ,1879071552 ,-1 ,-1 ,41 ,75 ,55 ,3 ,8 ,39 ,57 ,40 ,FALSE,113 ,148 ,0 
1214,トウショウバルカン,FALSE,1,0 ,1 ,6 ,1 ,3 ,サンシー,マーブルトウショウ,1 ,2 ,0 ,57 ,0 ,0 ,1881189459 ,-1 ,-1 ,30 ,69 ,48 ,1 ,59 ,56 ,97 ,54 ,FALSE,125 ,117 ,0 
1215,トウショウファルコ,FALSE,2,0 ,1 ,7 ,1 ,3 ,グリーングラス,カメリアトウショウ,1 ,3 ,0 ,115 ,0 ,5 ,1881189459 ,-1 ,-1 ,38 ,79 ,38 ,1 ,68 ,69 ,94 ,44 ,FALSE,136 ,110 ,0 
1216,トウショウフェノマ,FALSE,1,0 ,1 ,6 ,1 ,2 ,トウショウボーイ,ポリートウショウ,1 ,2 ,0 ,44 ,0 ,3 ,1881189459 ,-1 ,-1 ,37 ,60 ,42 ,3 ,64 ,32 ,79 ,51 ,FALSE,142 ,100 ,0 
1217,トウショウボーイ,FALSE,11,0 ,1 ,9 ,1 ,3 ,テスコボーイ,ソシアルバターフライ,1 ,2 ,0 ,52 ,0 ,3 ,1890597972 ,-1 ,-1 ,39 ,85 ,98 ,3 ,99 ,50 ,78 ,96 ,FALSE,188 ,160 ,0 
1218,トウショウマリオ,FALSE,1,0 ,1 ,6 ,1 ,2 ,ノノアルコ,ソシアルトウショウ,1 ,2 ,0 ,93 ,0 ,4 ,1881189459 ,-1 ,-1 ,36 ,78 ,41 ,3 ,41 ,26 ,77 ,58 ,FALSE,139 ,96 ,0 
1219,トゥスール,FALSE,5,3 ,10 ,8 ,1 ,2 ,アリロイヤル,Total Aloof,1 ,3 ,0 ,43 ,0 ,3 ,1879048260 ,-1 ,-1 ,61 ,52 ,48 ,3 ,65 ,58 ,62 ,59 ,FALSE,159 ,102 ,0 
1220,トゥナンテ,FALSE,2,0 ,1 ,7 ,1 ,2 ,サクラユタカオー,ダイナサルーン,1 ,3 ,0 ,93 ,0 ,5 ,1881257011 ,-1 ,-1 ,34 ,84 ,54 ,1 ,84 ,57 ,79 ,56 ,FALSE,139 ,102 ,0 
1221,ドゥマーニ,FALSE,5,3 ,10 ,7 ,1 ,1 ,ダンジグ,Desirable,1 ,2 ,0 ,117 ,0 ,2 ,1879113762 ,-1 ,-1 ,79 ,56 ,40 ,2 ,65 ,70 ,99 ,69 ,FALSE,171 ,88 ,0 
1222,ドージマムテキ,FALSE,1,0 ,1 ,6 ,1 ,2 ,テュデナムキング,ドージマビクトリー,1 ,1 ,0 ,150 ,0 ,3 ,1889580099 ,-1 ,-1 ,19 ,87 ,41 ,1 ,45 ,1 ,62 ,55 ,FALSE,135 ,98 ,0 
1223,トーシンブリザード,FALSE,6,5 ,2 ,8 ,2 ,3 ,デュラブ,ユーワトップレディ,1 ,2 ,0 ,114 ,0 ,3 ,1885345558 ,-1 ,-1 ,94 ,84 ,96 ,3 ,60 ,72 ,94 ,66 ,FALSE,121 ,163 ,0 
1224,トーセンキャプテン,FALSE,2,5 ,2 ,6 ,3 ,2 ,ジャングルポケット,サンデーピクニック,1 ,4 ,0 ,97 ,0 ,3 ,1880106529 ,-1 ,-1 ,50 ,62 ,31 ,1 ,28 ,26 ,48 ,42 ,FALSE,142 ,103 ,0 
1225,トーセンクラウン,FALSE,2,0 ,1 ,7 ,1 ,2 ,オペラハウス,サンデーブレーヴ,1 ,2 ,0 ,117 ,0 ,3 ,1880106529 ,-1 ,-1 ,26 ,67 ,36 ,1 ,55 ,41 ,68 ,52 ,FALSE,153 ,74 ,0 
1226,トーセンシャナオー,FALSE,1,0 ,1 ,7 ,1 ,3 ,サンデーサイレンス,ジョウノエンジェル,1 ,3 ,0 ,66 ,0 ,5 ,1880106529 ,-1 ,-1 ,32 ,60 ,34 ,2 ,41 ,27 ,96 ,70 ,FALSE,126 ,127 ,0 
1227,トーセンジョーダン,FALSE,8,0 ,1 ,8 ,1 ,3 ,ジャングルポケット,エヴリウィスパー,1 ,3 ,0 ,83 ,1 ,3 ,1880106529 ,-1 ,-1 ,42 ,92 ,84 ,3 ,69 ,43 ,95 ,58 ,FALSE,172 ,100 ,0 
1228,トーセンダンディ,FALSE,1,0 ,1 ,7 ,1 ,3 ,ホワイトマズル,キクノトッポリーノ,1 ,2 ,0 ,114 ,0 ,3 ,1880106529 ,-1 ,-1 ,37 ,69 ,51 ,3 ,68 ,65 ,80 ,60 ,FALSE,129 ,122 ,0 
1229,トーセンベニザクラ,FALSE,1,0 ,1 ,6 ,1 ,2 ,ダイワメジャー,トーセンブリリアン,2 ,1 ,0 ,67 ,0 ,4 ,1880106529 ,-1 ,-1 ,19 ,82 ,29 ,3 ,51 ,31 ,36 ,62 ,FALSE,135 ,99 ,0 
1230,トーセンホマレボシ,FALSE,1,0 ,1 ,7 ,1 ,3 ,ディープインパクト,エヴリウィスパー,1 ,3 ,0 ,22 ,0 ,3 ,1880106529 ,-1 ,-1 ,32 ,68 ,57 ,2 ,73 ,58 ,82 ,77 ,FALSE,124 ,130 ,0 
1231,トーセンラー,FALSE,1,0 ,1 ,7 ,1 ,3 ,ディープインパクト,プリンセスオリビア,1 ,4 ,0 ,70 ,0 ,4 ,1880106529 ,-1 ,-1 ,33 ,40 ,58 ,3 ,47 ,27 ,87 ,72 ,FALSE,126 ,125 ,0 
1232,トーセンレーヴ,FALSE,1,0 ,1 ,6 ,1 ,2 ,ディープインパクト,ビワハイジ,1 ,2 ,0 ,72 ,0 ,3 ,1880106529 ,-1 ,-1 ,17 ,82 ,49 ,2 ,59 ,59 ,70 ,74 ,FALSE,142 ,101 ,0 
1233,トータルインパクト,FALSE,3,3 ,20 ,7 ,2 ,3 ,シュトゥーカ,Pebbles,1 ,2 ,0 ,81 ,0 ,5 ,1879244834 ,-1 ,-1 ,71 ,54 ,47 ,3 ,56 ,61 ,58 ,53 ,FALSE,154 ,132 ,0 
1234,トーホウアラン,FALSE,1,0 ,1 ,7 ,1 ,3 ,ダンスインザダーク,ヒドゥンダンス,1 ,1 ,0 ,84 ,0 ,5 ,1879320644 ,-1 ,-1 ,43 ,50 ,55 ,1 ,41 ,26 ,63 ,66 ,FALSE,123 ,120 ,0 
1235,トーホウエンペラー,FALSE,3,5 ,2 ,8 ,2 ,3 ,ブライアンズタイム,レインボーブルー,1 ,1 ,0 ,118 ,0 ,6 ,1879320644 ,-1 ,-1 ,85 ,75 ,64 ,1 ,95 ,40 ,75 ,44 ,FALSE,123 ,151 ,0 
1236,トーホウシデン,FALSE,1,0 ,1 ,6 ,1 ,3 ,ブライアンズタイム,ブラッシングインザレイン,1 ,3 ,0 ,96 ,0 ,3 ,1879320644 ,-1 ,-1 ,25 ,55 ,59 ,2 ,49 ,27 ,87 ,65 ,FALSE,127 ,127 ,0 
1237,トーホウシャイン,FALSE,1,0 ,1 ,6 ,1 ,3 ,スペシャルウィーク,ホークズフォーチュン,2 ,1 ,0 ,89 ,0 ,4 ,1879320644 ,-1 ,-1 ,32 ,73 ,56 ,2 ,57 ,55 ,76 ,63 ,FALSE,118 ,139 ,0 
1238,トーホウドリーム,FALSE,1,5 ,2 ,7 ,3 ,3 ,メジロライアン,サクラササヤキ,1 ,2 ,0 ,117 ,0 ,2 ,1879320644 ,-1 ,-1 ,65 ,77 ,51 ,3 ,54 ,61 ,85 ,66 ,FALSE,124 ,128 ,0 
1239,トーホウレーサー,FALSE,2,0 ,1 ,7 ,1 ,2 ,チーフベアハート,パシアン,1 ,3 ,0 ,79 ,0 ,5 ,1879320644 ,-1 ,-1 ,23 ,79 ,49 ,3 ,70 ,67 ,89 ,63 ,FALSE,113 ,145 ,0 
1240,トーヨーシアトル,FALSE,3,5 ,2 ,8 ,2 ,3 ,デピュティミニスター,City Dance,1 ,3 ,0 ,106 ,0 ,5 ,1881145602 ,-1 ,-1 ,82 ,74 ,42 ,2 ,58 ,30 ,40 ,36 ,FALSE,114 ,161 ,0 
1241,トーヨーリファール,FALSE,3,0 ,1 ,7 ,3 ,2 ,リローンチ,サンダードーム,1 ,3 ,0 ,109 ,0 ,5 ,1881145602 ,-1 ,-1 ,84 ,89 ,47 ,3 ,49 ,43 ,60 ,70 ,FALSE,143 ,111 ,0 
1242,トーヨーレインボー,FALSE,2,2 ,1 ,6 ,3 ,2 ,デピュティミニスター,Double Wiggle,1 ,4 ,0 ,71 ,0 ,3 ,1881145602 ,-1 ,-1 ,76 ,88 ,51 ,2 ,70 ,46 ,94 ,77 ,FALSE,133 ,109 ,0 
1243,トールポピー,FALSE,3,0 ,1 ,8 ,1 ,4 ,ジャングルポケット,アドマイヤサンデー,2 ,1 ,0 ,69 ,0 ,3 ,1883308545 ,-1 ,-1 ,48 ,68 ,59 ,3 ,62 ,28 ,40 ,20 ,FALSE,126 ,144 ,0 
1244,トーワウィナー,FALSE,4,0 ,1 ,7 ,1 ,1 ,ニホンピロウイナー,スイートランデブー,1 ,2 ,0 ,109 ,0 ,4 ,1883456443 ,-1 ,-1 ,39 ,91 ,24 ,3 ,59 ,57 ,61 ,74 ,FALSE,162 ,87 ,0 
1245,トーワトリプル,FALSE,2,0 ,1 ,7 ,1 ,4 ,サーペンフロ,シゲノカレラ,1 ,4 ,0 ,34 ,0 ,4 ,1884428083 ,-1 ,-1 ,44 ,58 ,61 ,3 ,79 ,44 ,38 ,79 ,FALSE,114 ,145 ,0 
1246,トーワトレジャー,FALSE,1,0 ,1 ,6 ,1 ,3 ,トニービン,グリーングッズ,2 ,2 ,0 ,72 ,0 ,3 ,1883456443 ,-1 ,-1 ,37 ,61 ,55 ,3 ,55 ,29 ,62 ,53 ,FALSE,123 ,123 ,0 
1247,ドーン,FALSE,4,3 ,10 ,7 ,1 ,4 ,オーシ,Dirndl,1 ,3 ,0 ,54 ,0 ,3 ,0 ,-1 ,-1 ,63 ,31 ,56 ,3 ,71 ,43 ,74 ,63 ,FALSE,150 ,172 ,0 
1248,トキオエクセレント,FALSE,1,0 ,1 ,6 ,1 ,4 ,ゴールデンフェザント,アフターザサン,0 ,3 ,0 ,113 ,0 ,2 ,1880114355 ,-1 ,-1 ,33 ,37 ,50 ,3 ,26 ,27 ,81 ,56 ,FALSE,117 ,148 ,0 
1249,トキオパーフェクト,FALSE,6,5 ,2 ,6 ,3 ,1 ,ラーイ,Perfect Probe,0 ,1 ,1 ,112 ,0 ,3 ,1882305600 ,-1 ,-1 ,82 ,98 ,57 ,3 ,90 ,25 ,78 ,66 ,FALSE,199 ,56 ,0 
1250,トキノミノル,FALSE,11,0 ,1 ,9 ,1 ,4 ,セフト,タイランツクヰーン,1 ,1 ,1 ,50 ,0 ,3 ,1890824977 ,-1 ,-1 ,23 ,57 ,85 ,3 ,99 ,52 ,87 ,99 ,FALSE,200 ,145 ,0 
1251,ドクタースパート,FALSE,3,0 ,1 ,8 ,1 ,4 ,ホスピタリティ,ドクターノーブル,1 ,2 ,0 ,67 ,0 ,3 ,1883376145 ,-1 ,-1 ,46 ,63 ,63 ,3 ,97 ,44 ,40 ,37 ,FALSE,124 ,152 ,0 
1252,ドクターデヴィアス,FALSE,8,3 ,10 ,8 ,1 ,4 ,アホヌーラ,Rose of Jericho,1 ,2 ,0 ,42 ,0 ,5 ,1879048304 ,-1 ,-1 ,81 ,45 ,84 ,3 ,89 ,56 ,81 ,91 ,FALSE,180 ,152 ,0 
1253,ドクターフェイガー,FALSE,11,3 ,20 ,9 ,2 ,2 ,ラフンタンブル,Aspidistra,1 ,1 ,1 ,68 ,0 ,3 ,1883289412 ,-1 ,-1 ,97 ,59 ,98 ,3 ,95 ,59 ,43 ,99 ,FALSE,220 ,153 ,20 
1254,トシヴォイス,FALSE,2,0 ,1 ,6 ,2 ,1 ,シルバーヴォイス,ノルデンフリマー,1 ,2 ,0 ,119 ,0 ,3 ,1884380467 ,-1 ,-1 ,74 ,65 ,18 ,3 ,36 ,45 ,86 ,67 ,FALSE,145 ,88 ,0 
1255,トシキャンディ,FALSE,2,0 ,1 ,6 ,2 ,1 ,バブルガムフェロー,コルチカ,2 ,1 ,0 ,95 ,0 ,3 ,1884380467 ,-1 ,-1 ,65 ,65 ,48 ,1 ,49 ,41 ,13 ,74 ,FALSE,129 ,109 ,0 
1256,トシグリーン,FALSE,2,0 ,1 ,7 ,1 ,2 ,グリーングラス,ファインフレーム,1 ,1 ,0 ,107 ,0 ,3 ,1882275157 ,-1 ,-1 ,33 ,82 ,47 ,3 ,70 ,71 ,89 ,73 ,FALSE,140 ,96 ,0 
1257,トシザブイ,FALSE,2,0 ,1 ,7 ,1 ,4 ,ヴィジョン,ノルデンフリマー,1 ,3 ,0 ,117 ,0 ,3 ,1884380467 ,-1 ,-1 ,38 ,68 ,56 ,1 ,42 ,28 ,83 ,43 ,FALSE,114 ,149 ,0 
1258,トシザミカ,FALSE,1,0 ,1 ,6 ,2 ,2 ,ポリッシュネイビー,サツマノンリー,2 ,2 ,0 ,128 ,0 ,3 ,1884380467 ,-1 ,-1 ,61 ,81 ,31 ,0 ,68 ,45 ,62 ,68 ,FALSE,126 ,129 ,0 
1259,トップオブワールド,FALSE,1,0 ,1 ,6 ,2 ,2 ,シャンハイ,トップサンキスト,1 ,3 ,0 ,109 ,0 ,5 ,1882469461 ,-1 ,-1 ,59 ,88 ,44 ,2 ,38 ,93 ,66 ,43 ,FALSE,135 ,114 ,0 
1260,トップガンジョー,FALSE,2,0 ,1 ,6 ,1 ,2 ,マヤノトップガン,ゴールデンノヴァ,1 ,3 ,0 ,96 ,0 ,5 ,1880166725 ,-1 ,-1 ,31 ,68 ,45 ,3 ,55 ,66 ,76 ,66 ,FALSE,141 ,104 ,0 
1261,トップコマンダー,FALSE,1,0 ,1 ,7 ,1 ,4 ,コマンダーインチーフ,ファーストセーラ,1 ,2 ,0 ,114 ,0 ,3 ,1883325472 ,-1 ,-1 ,40 ,77 ,57 ,1 ,50 ,33 ,93 ,57 ,FALSE,115 ,148 ,0 
1262,トップサンライズ,FALSE,5,3 ,10 ,8 ,1 ,4 ,トップヴィル,Marie de Russy,1 ,4 ,0 ,55 ,0 ,3 ,3 ,-1 ,-1 ,68 ,52 ,74 ,3 ,65 ,58 ,69 ,65 ,FALSE,140 ,142 ,0 
1263,トッププロテクター,FALSE,2,0 ,1 ,6 ,1 ,2 ,ヘクタープロテクター,アスターレディー,1 ,3 ,0 ,99 ,0 ,5 ,1880359428 ,-1 ,-1 ,32 ,85 ,42 ,1 ,55 ,30 ,67 ,56 ,FALSE,133 ,110 ,0 
1264,ドナウブルー,FALSE,1,0 ,1 ,6 ,1 ,2 ,ディープインパクト,ドナブリーニ,2 ,3 ,0 ,74 ,0 ,3 ,1882474683 ,-1 ,-1 ,33 ,88 ,32 ,0 ,76 ,59 ,60 ,63 ,FALSE,137 ,97 ,0 
1265,トニービン,FALSE,8,3 ,10 ,8 ,1 ,4 ,カンパラ,Severn Bridge,1 ,4 ,0 ,75 ,0 ,3 ,1883287604 ,6 ,-1 ,83 ,32 ,90 ,3 ,98 ,65 ,90 ,85 ,FALSE,193 ,132 ,0 
1266,ドバイミレニアム,FALSE,10,3 ,10 ,8 ,3 ,3 ,シーキングザゴールド,Colorado Dancer,1 ,1 ,1 ,50 ,0 ,3 ,1879072802 ,-1 ,-1 ,100 ,100 ,100 ,3 ,92 ,50 ,100 ,99 ,TRUE,210 ,148 ,10 
1267,ドビュッシー,FALSE,4,3 ,10,8 ,1 ,3 ,ダイイシス,Opera Comique,1 ,1 ,0 ,60 ,0 ,3 ,1 ,-1 ,-1 ,65 ,49 ,72 ,3 ,48 ,55 ,74 ,68 ,FALSE,132 ,172 ,10
1268,トミーウェイ,FALSE,4,3 ,10 ,8 ,1 ,4 ,サッチ,Tilia,1 ,3 ,0 ,44 ,0 ,3 ,1879048224 ,-1 ,-1 ,45 ,12 ,57 ,3 ,71 ,64 ,78 ,63 ,FALSE,149 ,169 ,0 
1269,トミケンクイン,FALSE,1,5 ,2 ,6 ,2 ,2 ,ダイヤモンドショール,コウギヨウスター,2 ,3 ,0 ,68 ,0 ,3 ,1879062082 ,-1 ,-1 ,78 ,81 ,32 ,1 ,43 ,52 ,86 ,75 ,FALSE,128 ,115 ,0 
1270,トミケンライデン,FALSE,3,5 ,2 ,6 ,2 ,1 ,ワカオライデン,アイモール,1 ,3 ,0 ,111 ,0 ,3 ,1879048245 ,-1 ,-1 ,68 ,99 ,32 ,1 ,88 ,59 ,54 ,79 ,FALSE,147 ,89 ,0 
1271,トモエリージェント,FALSE,2,4 ,3 ,6 ,3 ,2 ,カジュン,ゴールデンパワー,1 ,3 ,0 ,111 ,0 ,3 ,1883455744 ,-1 ,-1 ,64 ,71 ,43 ,1 ,41 ,45 ,97 ,70 ,FALSE,140 ,105 ,0 
1272,ドモナラズ,FALSE,1,5 ,2 ,6 ,3 ,3 ,アフリート,アンプルカット,1 ,1 ,0 ,100 ,0 ,5 ,1883375873 ,-1 ,-1 ,54 ,63 ,59 ,2 ,62 ,58 ,90 ,44 ,FALSE,128 ,125 ,0 
1273,ドラゴンファイヤー,FALSE,1,5 ,2 ,6 ,2 ,3 ,ブライアンズタイム,マジカルウーマン,0 ,2 ,0 ,31 ,0 ,5 ,1885496507 ,-1 ,-1 ,58 ,78 ,48 ,3 ,55 ,25 ,60 ,60 ,FALSE,114 ,143 ,0 
1274,トラストファイヤー,FALSE,1,0 ,1 ,6 ,1 ,2 ,サンデーサイレンス,イージームービング,1 ,1 ,0 ,85 ,0 ,3 ,1879055769 ,-1 ,-1 ,37 ,89 ,44 ,1 ,63 ,66 ,85 ,69 ,FALSE,143 ,97 ,0 
1275,ドラムタップス,FALSE,5,3 ,10 ,8 ,1 ,4 ,ディキシーランドバンド,Lavendula Rose,1 ,3 ,0 ,69 ,0 ,3 ,4 ,-1 ,-1 ,68 ,48 ,81 ,3 ,75 ,51 ,74 ,67 ,FALSE,147 ,148 ,0 
1276,トランスワープ,FALSE,1,0 ,1 ,6 ,1 ,3 ,ファルブラヴ,ボンヌシャンス,0 ,3 ,0 ,92 ,0 ,3 ,1883308545 ,-1 ,-1 ,38 ,72 ,48 ,3 ,70 ,25 ,1 ,48 ,FALSE,126 ,127 ,0 
1277,トランセンド,FALSE,7,0 ,1 ,8 ,2 ,2 ,ワイルドラッシュ,シネマスコープ,1 ,3 ,0 ,99 ,0 ,3 ,1886472263 ,-1 ,-1 ,88 ,83 ,82 ,3 ,92 ,59 ,84 ,31 ,FALSE,148 ,123 ,0 
1278,トランポリーノ,FALSE,7,3 ,10 ,8 ,1 ,4 ,シャーペンアップ,Trephine,1 ,2 ,0 ,42 ,0 ,5 ,1890824755 ,-1 ,-1 ,71 ,39 ,83 ,3 ,65 ,58 ,73 ,85 ,FALSE,155 ,180 ,10 
1279,ドリームシグナル,FALSE,1,0 ,1 ,6 ,1 ,2 ,アグネスデジタル,ダイイチアピール,1 ,3 ,0 ,89 ,0 ,5 ,1890662971 ,-1 ,-1 ,32 ,77 ,32 ,2 ,40 ,93 ,35 ,56 ,FALSE,139 ,97 ,0 
1280,ドリームジャーニー,FALSE,7,0 ,1 ,8 ,1 ,4 ,ステイゴールド,オリエンタルアート,1 ,3 ,0 ,83 ,0 ,3 ,1882474683 ,-1 ,-1 ,67 ,62 ,74 ,3 ,93 ,76 ,85 ,80 ,FALSE,171 ,142 ,0 
1281,ドリームパスポート,FALSE,3,0 ,1 ,7 ,1 ,3 ,フジキセキ,グレースランド,1 ,2 ,0 ,99 ,0 ,0 ,1890662971 ,-1 ,-1 ,41 ,77 ,59 ,3 ,67 ,69 ,98 ,70 ,FALSE,128 ,133 ,0 
1282,ドリームバレンチノ,FALSE,2,0 ,1 ,7 ,1 ,1 ,ロージズインメイ,コスモヴァレンチ,1 ,3 ,0 ,102 ,0 ,6 ,1890662971 ,-1 ,-1 ,13 ,98 ,43 ,1 ,82 ,45 ,40 ,67 ,FALSE,171 ,75 ,0 
1283,トリニバーグ,FALSE,6,3 ,20 ,8 ,2 ,1 ,トイフルスバーグ,Bella Dorato,1 ,1 ,0 ,59 ,0 ,4 ,1890779204 ,6 ,4 ,72 ,93 ,45 ,3 ,31 ,83 ,94 ,72 ,FALSE,179 ,85 ,20 
1284,トリプティク,FALSE,10,3 ,10 ,8 ,1 ,4 ,リヴァーマン,Trillion,2 ,4 ,1 ,68 ,0 ,3 ,1883258887 ,-1 ,-1 ,96 ,95 ,94 ,3 ,99 ,71 ,92 ,81 ,TRUE,197 ,156 ,0 
1285,トリリオンカット,FALSE,1,2 ,1 ,6 ,1 ,3 ,スウェイン,Sabeline,1 ,3 ,0 ,116 ,0 ,5 ,1883308545 ,-1 ,-1 ,23 ,65 ,59 ,3 ,63 ,68 ,93 ,41 ,FALSE,124 ,134 ,0 
1286,ドルフィンストリート,FALSE,6,3 ,10 ,8 ,1 ,2 ,ブルーバード,Or Vision,1 ,3 ,0 ,57 ,0 ,3 ,1880358912 ,-1 ,-1 ,47 ,42 ,39 ,3 ,65 ,71 ,81 ,60 ,FALSE,168 ,114 ,0 
1287,トレイルブレイザー,FALSE,1,0 ,1 ,7 ,1 ,3 ,ゼンノロブロイ,リリオ,1 ,3 ,0 ,99 ,0 ,3 ,1889580099 ,-1 ,-1 ,36 ,63 ,54 ,1 ,60 ,66 ,98 ,59 ,FALSE,121 ,129 ,0 
1288,トレラピッド,FALSE,3,3 ,10 ,7 ,1 ,3 ,アナバーブルー,Tres Ravi,2 ,3 ,0 ,65 ,0 ,3 ,1879048224 ,-1 ,-1 ,39 ,45 ,42 ,3 ,55 ,37 ,60 ,54 ,FALSE,148 ,132 ,0 
1289,トレンドハンター,FALSE,1,0 ,1 ,6 ,1 ,2 ,マンハッタンカフェ,ロイヤルペルラ,2 ,1 ,0 ,12 ,0 ,0 ,1881418035 ,-1 ,-1 ,27 ,76 ,51 ,2 ,97 ,44 ,75 ,52 ,FALSE,142 ,100 ,0 
1290,トロットサンダー,FALSE,11,4 ,3 ,9 ,3 ,2 ,ダイナコスモス,ラセーヌワンダ,1 ,4 ,0 ,94 ,0 ,3 ,1885648691 ,1 ,-1 ,88 ,74 ,89 ,3 ,99 ,59 ,98 ,95 ,FALSE,210 ,102 ,0 
1291,トロットスター,FALSE,9,0 ,1 ,8 ,1 ,1 ,ダミスター,カルメンシータ,1 ,3 ,0 ,90 ,0 ,3 ,1881163799 ,-1 ,-1 ,58 ,81 ,65 ,3 ,78 ,33 ,89 ,88 ,FALSE,192 ,72 ,0 
1292,トロメオ,FALSE,3,3 ,10,8 ,1 ,3 ,リイフォー,Almagest,1 ,1 ,0 ,53 ,0 ,3 ,1879114001 ,-1 ,-1 ,45 ,44 ,65 ,3 ,57 ,72 ,81 ,74 ,FALSE,148 ,135 ,10
1293,トンボス,FALSE,3,3 ,10 ,7 ,1 ,4 ,カラコル,Tolima,1 ,2 ,0 ,59 ,0 ,4 ,1879048371 ,-1 ,-1 ,40 ,38 ,57 ,3 ,41 ,68 ,50 ,55 ,FALSE,143 ,150 ,0 
1294,ナイキアースワーク,FALSE,1,5 ,2 ,6 ,2 ,2 ,ブライアンズタイム,マジカルウーマン,1 ,3 ,0 ,62 ,0 ,5 ,1890858820 ,-1 ,-1 ,76 ,77 ,43 ,3 ,64 ,33 ,75 ,53 ,FALSE,138 ,101 ,0 
